source,exp_id,avg_acc_before,avg_acc_after,time,Props,Heuristic,NumConstraints,Threshold,NNHidden,Params,Free,WeightsConfig,extra_params
config-xor-bad-3-results,128,,,timeout,1,GRID,441,2,[4],22,3,"{'select_weight': [[2, 1, 1], [2, 1, 2], [2, 2, 2]]}","{'x_range': [-22, 22], 'y_range': [-22, 22], 'grid_delta': 2, 'samples_num': 3, 'limit_cells': 450}"
config-xor-bad-3-results,129,unsat,unsat,6.8217,1,GRID,441,1,[4],22,4,"{'select_weight': [[2, 1, 1], [2, 1, 2], [2, 2, 1], [2, 2, 2]]}","{'x_range': [-22, 22], 'y_range': [-22, 22], 'grid_delta': 2, 'samples_num': 3, 'limit_cells': 450}"
config-xor-bad-3-results,130,,,timeout,1,GRID,441,2,[4],22,4,"{'select_weight': [[2, 1, 1], [2, 1, 2], [2, 2, 1], [2, 2, 2]]}","{'x_range': [-22, 22], 'y_range': [-22, 22], 'grid_delta': 2, 'samples_num': 3, 'limit_cells': 450}"
config-xor-bad-3-results,131,0.9950846531949754,0.375204806116876,8.6394,1,GRID,441,1,[4],22,5,"{'select_neuron': [[2, 1]]}","{'x_range': [-22, 22], 'y_range': [-22, 22], 'grid_delta': 2, 'samples_num': 3, 'limit_cells': 450}"
config-xor-bad-3-results,132,,,timeout,1,GRID,441,2,[4],22,5,"{'select_neuron': [[2, 1]]}","{'x_range': [-22, 22], 'y_range': [-22, 22], 'grid_delta': 2, 'samples_num': 3, 'limit_cells': 450}"
config-xor-bad-3-results,133,0.9950846531949754,0.593391589295467,6.5956,1,GRID,441,1,[4],22,5,"{'select_neuron': [[2, 2]]}","{'x_range': [-22, 22], 'y_range': [-22, 22], 'grid_delta': 2, 'samples_num': 3, 'limit_cells': 450}"
config-xor-bad-3-results,134,,,timeout,1,GRID,441,2,[4],22,5,"{'select_neuron': [[2, 2]]}","{'x_range': [-22, 22], 'y_range': [-22, 22], 'grid_delta': 2, 'samples_num': 3, 'limit_cells': 450}"
config-xor-bad-3-results,135,0.9950846531949754,0.375204806116876,4.3426,1,GRID,441,1,[4],22,10,{'select_layer': [[2]]},"{'x_range': [-22, 22], 'y_range': [-22, 22], 'grid_delta': 2, 'samples_num': 3, 'limit_cells': 450}"
config-xor-bad-3-results,136,,,timeout,1,GRID,441,2,[4],22,10,{'select_layer': [[2]]},"{'x_range': [-22, 22], 'y_range': [-22, 22], 'grid_delta': 2, 'samples_num': 3, 'limit_cells': 450}"
config-xor-bad-3-results,137,0.9950846531949754,0.4904423812124522,4.1502,1,GRID,441,1,[4],22,12,{'select_layer': [[1]]},"{'x_range': [-22, 22], 'y_range': [-22, 22], 'grid_delta': 2, 'samples_num': 3, 'limit_cells': 450}"
config-xor-bad-3-results,138,,,timeout,1,GRID,441,2,[4],22,12,{'select_layer': [[1]]},"{'x_range': [-22, 22], 'y_range': [-22, 22], 'grid_delta': 2, 'samples_num': 3, 'limit_cells': 450}"
config-xor-bad-3-results,139,0.9950846531949754,0.4983615510649918,26.0362,1,GRID,441,1,[4],22,22,"{'select_layer': [[1], [2]]}","{'x_range': [-22, 22], 'y_range': [-22, 22], 'grid_delta': 2, 'samples_num': 3, 'limit_cells': 450}"
config-xor-bad-4-one-weight-combs-results,1,unsat,unsat,0.2911,1,SAMPLES,450,1,[4],22,1,"{'select_weight': [[1, 1, 1]]}",
config-xor-bad-4-one-weight-combs-results,2,unsat,unsat,0.4585,1,SAMPLES,450,250,[4],22,1,"{'select_weight': [[1, 1, 1]]}",
config-xor-bad-4-one-weight-combs-results,3,unsat,unsat,0.4465,1,SAMPLES,450,400,[4],22,1,"{'select_weight': [[1, 1, 1]]}",
config-xor-bad-4-one-weight-combs-results,4,unsat,unsat,0.3036,1,SAMPLES,450,1,[4],22,1,"{'select_weight': [[1, 1, 2]]}",
config-xor-bad-4-one-weight-combs-results,5,unsat,unsat,0.6235,1,SAMPLES,450,250,[4],22,1,"{'select_weight': [[1, 1, 2]]}",
config-xor-bad-4-one-weight-combs-results,6,unsat,unsat,0.4210,1,SAMPLES,450,400,[4],22,1,"{'select_weight': [[1, 1, 2]]}",
config-xor-bad-4-one-weight-combs-results,7,unsat,unsat,2.4687,1,SAMPLES,450,1,[4],22,1,"{'select_bias': [[1, 1]]}",
config-xor-bad-4-one-weight-combs-results,8,unsat,unsat,0.3630,1,SAMPLES,450,250,[4],22,1,"{'select_bias': [[1, 1]]}",
config-xor-bad-4-one-weight-combs-results,9,unsat,unsat,0.3723,1,SAMPLES,450,400,[4],22,1,"{'select_bias': [[1, 1]]}",
config-xor-bad-4-one-weight-combs-results,10,unsat,unsat,0.2835,1,SAMPLES,450,1,[4],22,1,"{'select_weight': [[1, 2, 1]]}",
config-xor-bad-4-one-weight-combs-results,11,unsat,unsat,0.6814,1,SAMPLES,450,250,[4],22,1,"{'select_weight': [[1, 2, 1]]}",
config-xor-bad-4-one-weight-combs-results,12,unsat,unsat,0.4265,1,SAMPLES,450,400,[4],22,1,"{'select_weight': [[1, 2, 1]]}",
config-xor-bad-4-one-weight-combs-results,13,unsat,unsat,0.3074,1,SAMPLES,450,1,[4],22,1,"{'select_weight': [[1, 2, 2]]}",
config-xor-bad-4-one-weight-combs-results,14,unsat,unsat,0.6513,1,SAMPLES,450,250,[4],22,1,"{'select_weight': [[1, 2, 2]]}",
config-xor-bad-4-one-weight-combs-results,15,unsat,unsat,0.6466,1,SAMPLES,450,400,[4],22,1,"{'select_weight': [[1, 2, 2]]}",
config-xor-bad-4-one-weight-combs-results,16,unsat,unsat,1.7687,1,SAMPLES,450,1,[4],22,1,"{'select_bias': [[1, 2]]}",
config-xor-bad-4-one-weight-combs-results,17,unsat,unsat,0.3911,1,SAMPLES,450,250,[4],22,1,"{'select_bias': [[1, 2]]}",
config-xor-bad-4-one-weight-combs-results,18,unsat,unsat,0.3878,1,SAMPLES,450,400,[4],22,1,"{'select_bias': [[1, 2]]}",
config-xor-bad-4-one-weight-combs-results,19,unsat,unsat,0.3048,1,SAMPLES,450,1,[4],22,1,"{'select_weight': [[1, 3, 1]]}",
config-xor-bad-4-one-weight-combs-results,20,unsat,unsat,0.5044,1,SAMPLES,450,250,[4],22,1,"{'select_weight': [[1, 3, 1]]}",
config-xor-bad-4-one-weight-combs-results,21,unsat,unsat,0.5783,1,SAMPLES,450,400,[4],22,1,"{'select_weight': [[1, 3, 1]]}",
config-xor-bad-4-one-weight-combs-results,22,unsat,unsat,0.2821,1,SAMPLES,450,1,[4],22,1,"{'select_weight': [[1, 3, 2]]}",
config-xor-bad-4-one-weight-combs-results,23,unsat,unsat,0.5177,1,SAMPLES,450,250,[4],22,1,"{'select_weight': [[1, 3, 2]]}",
config-xor-bad-4-one-weight-combs-results,24,unsat,unsat,0.5291,1,SAMPLES,450,400,[4],22,1,"{'select_weight': [[1, 3, 2]]}",
config-xor-bad-4-one-weight-combs-results,25,unsat,unsat,1.6216,1,SAMPLES,450,1,[4],22,1,"{'select_bias': [[1, 3]]}",
config-xor-bad-4-one-weight-combs-results,26,unsat,unsat,0.4550,1,SAMPLES,450,250,[4],22,1,"{'select_bias': [[1, 3]]}",
config-xor-bad-4-one-weight-combs-results,27,unsat,unsat,0.4343,1,SAMPLES,450,400,[4],22,1,"{'select_bias': [[1, 3]]}",
config-xor-bad-4-one-weight-combs-results,28,0.9950846531949754,0.4994538503549973,0.2791,1,SAMPLES,450,1,[4],22,1,"{'select_weight': [[1, 4, 1]]}",
config-xor-bad-4-one-weight-combs-results,29,unsat,unsat,0.8434,1,SAMPLES,450,250,[4],22,1,"{'select_weight': [[1, 4, 1]]}",
config-xor-bad-4-one-weight-combs-results,30,unsat,unsat,0.4801,1,SAMPLES,450,400,[4],22,1,"{'select_weight': [[1, 4, 1]]}",
config-xor-bad-4-one-weight-combs-results,31,0.9950846531949754,0.4956308028399782,0.3337,1,SAMPLES,450,1,[4],22,1,"{'select_weight': [[1, 4, 2]]}",
config-xor-bad-4-one-weight-combs-results,32,unsat,unsat,0.5210,1,SAMPLES,450,250,[4],22,1,"{'select_weight': [[1, 4, 2]]}",
config-xor-bad-4-one-weight-combs-results,33,unsat,unsat,0.5091,1,SAMPLES,450,400,[4],22,1,"{'select_weight': [[1, 4, 2]]}",
config-xor-bad-4-one-weight-combs-results,34,0.9950846531949754,0.375204806116876,2.5177,1,SAMPLES,450,1,[4],22,1,"{'select_bias': [[1, 4]]}",
config-xor-bad-4-one-weight-combs-results,35,unsat,unsat,0.5005,1,SAMPLES,450,250,[4],22,1,"{'select_bias': [[1, 4]]}",
config-xor-bad-4-one-weight-combs-results,36,unsat,unsat,0.4166,1,SAMPLES,450,400,[4],22,1,"{'select_bias': [[1, 4]]}",
config-xor-bad-4-one-weight-combs-results,37,0.9950846531949754,0.8596395412342982,0.1985,1,SAMPLES,450,1,[4],22,1,"{'select_weight': [[2, 1, 1]]}",
config-xor-bad-4-one-weight-combs-results,38,0.9950846531949754,0.8694702348443474,0.4345,1,SAMPLES,450,250,[4],22,1,"{'select_weight': [[2, 1, 1]]}",
config-xor-bad-4-one-weight-combs-results,39,unsat,unsat,0.2890,1,SAMPLES,450,400,[4],22,1,"{'select_weight': [[2, 1, 1]]}",
config-xor-bad-4-one-weight-combs-results,40,0.9950846531949754,0.6859639541234298,0.1815,1,SAMPLES,450,1,[4],22,1,"{'select_weight': [[2, 1, 2]]}",
config-xor-bad-4-one-weight-combs-results,41,0.9950846531949754,0.6963407973784818,0.3309,1,SAMPLES,450,250,[4],22,1,"{'select_weight': [[2, 1, 2]]}",
config-xor-bad-4-one-weight-combs-results,42,unsat,unsat,0.3541,1,SAMPLES,450,400,[4],22,1,"{'select_weight': [[2, 1, 2]]}",
config-xor-bad-4-one-weight-combs-results,43,unsat,unsat,0.1827,1,SAMPLES,450,1,[4],22,1,"{'select_weight': [[2, 1, 3]]}",
config-xor-bad-4-one-weight-combs-results,44,unsat,unsat,0.2410,1,SAMPLES,450,250,[4],22,1,"{'select_weight': [[2, 1, 3]]}",
config-xor-bad-4-one-weight-combs-results,45,unsat,unsat,0.2487,1,SAMPLES,450,400,[4],22,1,"{'select_weight': [[2, 1, 3]]}",
config-xor-bad-4-one-weight-combs-results,46,unsat,unsat,0.1597,1,SAMPLES,450,1,[4],22,1,"{'select_weight': [[2, 1, 4]]}",
config-xor-bad-4-one-weight-combs-results,47,unsat,unsat,0.2875,1,SAMPLES,450,250,[4],22,1,"{'select_weight': [[2, 1, 4]]}",
config-xor-bad-4-one-weight-combs-results,48,unsat,unsat,0.2922,1,SAMPLES,450,400,[4],22,1,"{'select_weight': [[2, 1, 4]]}",
config-xor-bad-4-one-weight-combs-results,49,0.9950846531949754,0.8413435281267068,0.9231,1,SAMPLES,450,1,[4],22,1,"{'select_bias': [[2, 1]]}",
config-xor-bad-4-one-weight-combs-results,50,0.9950846531949754,0.8413435281267068,0.5754,1,SAMPLES,450,250,[4],22,1,"{'select_bias': [[2, 1]]}",
config-xor-bad-4-one-weight-combs-results,51,unsat,unsat,0.4710,1,SAMPLES,450,400,[4],22,1,"{'select_bias': [[2, 1]]}",
config-xor-bad-4-one-weight-combs-results,52,0.9950846531949754,0.6859639541234298,0.2192,1,SAMPLES,450,1,[4],22,1,"{'select_weight': [[2, 2, 1]]}",
config-xor-bad-4-one-weight-combs-results,53,0.9950846531949754,0.8694702348443474,0.3406,1,SAMPLES,450,250,[4],22,1,"{'select_weight': [[2, 2, 1]]}",
config-xor-bad-4-one-weight-combs-results,54,unsat,unsat,0.2297,1,SAMPLES,450,400,[4],22,1,"{'select_weight': [[2, 2, 1]]}",
config-xor-bad-4-one-weight-combs-results,55,0.9950846531949754,0.6859639541234298,0.1722,1,SAMPLES,450,1,[4],22,1,"{'select_weight': [[2, 2, 2]]}",
config-xor-bad-4-one-weight-combs-results,56,0.9950846531949754,0.6963407973784818,0.3707,1,SAMPLES,450,250,[4],22,1,"{'select_weight': [[2, 2, 2]]}",
config-xor-bad-4-one-weight-combs-results,57,unsat,unsat,0.2282,1,SAMPLES,450,400,[4],22,1,"{'select_weight': [[2, 2, 2]]}",
config-xor-bad-4-one-weight-combs-results,58,unsat,unsat,0.1872,1,SAMPLES,450,1,[4],22,1,"{'select_weight': [[2, 2, 3]]}",
config-xor-bad-4-one-weight-combs-results,59,unsat,unsat,0.2429,1,SAMPLES,450,250,[4],22,1,"{'select_weight': [[2, 2, 3]]}",
config-xor-bad-4-one-weight-combs-results,60,unsat,unsat,0.2472,1,SAMPLES,450,400,[4],22,1,"{'select_weight': [[2, 2, 3]]}",
config-xor-bad-4-one-weight-combs-results,61,unsat,unsat,0.1632,1,SAMPLES,450,1,[4],22,1,"{'select_weight': [[2, 2, 4]]}",
config-xor-bad-4-one-weight-combs-results,62,unsat,unsat,0.2530,1,SAMPLES,450,250,[4],22,1,"{'select_weight': [[2, 2, 4]]}",
config-xor-bad-4-one-weight-combs-results,63,unsat,unsat,0.2624,1,SAMPLES,450,400,[4],22,1,"{'select_weight': [[2, 2, 4]]}",
config-xor-bad-4-one-weight-combs-results,64,0.9950846531949754,0.8413435281267068,0.7668,1,SAMPLES,450,1,[4],22,1,"{'select_bias': [[2, 2]]}",
config-xor-bad-4-one-weight-combs-results,65,0.9950846531949754,0.8413435281267068,0.4320,1,SAMPLES,450,250,[4],22,1,"{'select_bias': [[2, 2]]}",
config-xor-bad-4-one-weight-combs-results,66,unsat,unsat,0.4878,1,SAMPLES,450,400,[4],22,1,"{'select_bias': [[2, 2]]}",
config-xor-bad-4-one-weight-combs-results,67,unsat,unsat,0.2075,1,GRID,100,1,[4],22,1,"{'select_weight': [[1, 1, 1]]}","{'x_range': [-22, 22], 'y_range': [-22, 22], 'grid_delta': 4, 'samples_num': 3, 'limit_cells': 450}"
config-xor-bad-4-one-weight-combs-results,68,unsat,unsat,161.7938,1,GRID,100,2,[4],22,1,"{'select_weight': [[1, 1, 1]]}","{'x_range': [-22, 22], 'y_range': [-22, 22], 'grid_delta': 4, 'samples_num': 3, 'limit_cells': 450}"
config-xor-bad-4-one-weight-combs-results,69,unsat,unsat,0.2371,1,GRID,100,1,[4],22,1,"{'select_weight': [[1, 1, 2]]}","{'x_range': [-22, 22], 'y_range': [-22, 22], 'grid_delta': 4, 'samples_num': 3, 'limit_cells': 450}"
config-xor-bad-4-one-weight-combs-results,70,unsat,unsat,1.4016,1,GRID,100,2,[4],22,1,"{'select_weight': [[1, 1, 2]]}","{'x_range': [-22, 22], 'y_range': [-22, 22], 'grid_delta': 4, 'samples_num': 3, 'limit_cells': 450}"
config-xor-bad-4-one-weight-combs-results,71,unsat,unsat,29.8754,1,GRID,100,1,[4],22,1,"{'select_bias': [[1, 1]]}","{'x_range': [-22, 22], 'y_range': [-22, 22], 'grid_delta': 4, 'samples_num': 3, 'limit_cells': 450}"
config-xor-bad-4-one-weight-combs-results,72,unsat,unsat,72.3918,1,GRID,100,2,[4],22,1,"{'select_bias': [[1, 1]]}","{'x_range': [-22, 22], 'y_range': [-22, 22], 'grid_delta': 4, 'samples_num': 3, 'limit_cells': 450}"
config-xor-bad-4-one-weight-combs-results,73,unsat,unsat,0.2462,1,GRID,100,1,[4],22,1,"{'select_weight': [[1, 2, 1]]}","{'x_range': [-22, 22], 'y_range': [-22, 22], 'grid_delta': 4, 'samples_num': 3, 'limit_cells': 450}"
config-xor-bad-4-one-weight-combs-results,74,unsat,unsat,398.9614,1,GRID,100,2,[4],22,1,"{'select_weight': [[1, 2, 1]]}","{'x_range': [-22, 22], 'y_range': [-22, 22], 'grid_delta': 4, 'samples_num': 3, 'limit_cells': 450}"
config-xor-bad-4-one-weight-combs-results,75,unsat,unsat,0.2614,1,GRID,100,1,[4],22,1,"{'select_weight': [[1, 2, 2]]}","{'x_range': [-22, 22], 'y_range': [-22, 22], 'grid_delta': 4, 'samples_num': 3, 'limit_cells': 450}"
config-xor-bad-4-one-weight-combs-results,76,unsat,unsat,1.6124,1,GRID,100,2,[4],22,1,"{'select_weight': [[1, 2, 2]]}","{'x_range': [-22, 22], 'y_range': [-22, 22], 'grid_delta': 4, 'samples_num': 3, 'limit_cells': 450}"
config-xor-bad-4-one-weight-combs-results,77,unsat,unsat,16.2441,1,GRID,100,1,[4],22,1,"{'select_bias': [[1, 2]]}","{'x_range': [-22, 22], 'y_range': [-22, 22], 'grid_delta': 4, 'samples_num': 3, 'limit_cells': 450}"
config-xor-bad-4-one-weight-combs-results,78,unsat,unsat,223.4585,1,GRID,100,2,[4],22,1,"{'select_bias': [[1, 2]]}","{'x_range': [-22, 22], 'y_range': [-22, 22], 'grid_delta': 4, 'samples_num': 3, 'limit_cells': 450}"
config-xor-bad-4-one-weight-combs-results,79,unsat,unsat,0.2758,1,GRID,100,1,[4],22,1,"{'select_weight': [[1, 3, 1]]}","{'x_range': [-22, 22], 'y_range': [-22, 22], 'grid_delta': 4, 'samples_num': 3, 'limit_cells': 450}"
config-xor-bad-4-one-weight-combs-results,80,unsat,unsat,4.1342,1,GRID,100,2,[4],22,1,"{'select_weight': [[1, 3, 1]]}","{'x_range': [-22, 22], 'y_range': [-22, 22], 'grid_delta': 4, 'samples_num': 3, 'limit_cells': 450}"
config-xor-bad-4-one-weight-combs-results,81,unsat,unsat,0.3055,1,GRID,100,1,[4],22,1,"{'select_weight': [[1, 3, 2]]}","{'x_range': [-22, 22], 'y_range': [-22, 22], 'grid_delta': 4, 'samples_num': 3, 'limit_cells': 450}"
config-xor-bad-4-one-weight-combs-results,82,unsat,unsat,1.8206,1,GRID,100,2,[4],22,1,"{'select_weight': [[1, 3, 2]]}","{'x_range': [-22, 22], 'y_range': [-22, 22], 'grid_delta': 4, 'samples_num': 3, 'limit_cells': 450}"
config-xor-bad-4-one-weight-combs-results,83,unsat,unsat,11.4855,1,GRID,100,1,[4],22,1,"{'select_bias': [[1, 3]]}","{'x_range': [-22, 22], 'y_range': [-22, 22], 'grid_delta': 4, 'samples_num': 3, 'limit_cells': 450}"
config-xor-bad-4-one-weight-combs-results,84,unsat,unsat,2.0158,1,GRID,100,2,[4],22,1,"{'select_bias': [[1, 3]]}","{'x_range': [-22, 22], 'y_range': [-22, 22], 'grid_delta': 4, 'samples_num': 3, 'limit_cells': 450}"
config-xor-bad-4-one-weight-combs-results,85,0.9950846531949754,0.4994538503549973,0.4449,1,GRID,100,1,[4],22,1,"{'select_weight': [[1, 4, 1]]}","{'x_range': [-22, 22], 'y_range': [-22, 22], 'grid_delta': 4, 'samples_num': 3, 'limit_cells': 450}"
config-xor-bad-4-one-weight-combs-results,86,unknown,unknown,timeout,1,GRID,100,2,[4],22,1,"{'select_weight': [[1, 4, 1]]}","{'x_range': [-22, 22], 'y_range': [-22, 22], 'grid_delta': 4, 'samples_num': 3, 'limit_cells': 450}"
config-xor-bad-4-one-weight-combs-results,87,0.9950846531949754,0.4956308028399782,0.3381,1,GRID,100,1,[4],22,1,"{'select_weight': [[1, 4, 2]]}","{'x_range': [-22, 22], 'y_range': [-22, 22], 'grid_delta': 4, 'samples_num': 3, 'limit_cells': 450}"
config-xor-bad-4-one-weight-combs-results,88,unknown,unknown,timeout,1,GRID,100,2,[4],22,1,"{'select_weight': [[1, 4, 2]]}","{'x_range': [-22, 22], 'y_range': [-22, 22], 'grid_delta': 4, 'samples_num': 3, 'limit_cells': 450}"
config-xor-bad-4-one-weight-combs-results,89,0.9950846531949754,0.375204806116876,19.6972,1,GRID,100,1,[4],22,1,"{'select_bias': [[1, 4]]}","{'x_range': [-22, 22], 'y_range': [-22, 22], 'grid_delta': 4, 'samples_num': 3, 'limit_cells': 450}"
config-xor-bad-4-one-weight-combs-results,90,unknown,unknown,timeout,1,GRID,100,2,[4],22,1,"{'select_bias': [[1, 4]]}","{'x_range': [-22, 22], 'y_range': [-22, 22], 'grid_delta': 4, 'samples_num': 3, 'limit_cells': 450}"
config-xor-bad-4-one-weight-combs-results,91,0.9950846531949754,0.8596395412342982,0.3069,1,GRID,100,1,[4],22,1,"{'select_weight': [[2, 1, 1]]}","{'x_range': [-22, 22], 'y_range': [-22, 22], 'grid_delta': 4, 'samples_num': 3, 'limit_cells': 450}"
config-xor-bad-4-one-weight-combs-results,92,unknown,unknown,timeout,1,GRID,100,2,[4],22,1,"{'select_weight': [[2, 1, 1]]}","{'x_range': [-22, 22], 'y_range': [-22, 22], 'grid_delta': 4, 'samples_num': 3, 'limit_cells': 450}"
config-xor-bad-4-one-weight-combs-results,93,0.9950846531949754,0.6859639541234298,0.3884,1,GRID,100,1,[4],22,1,"{'select_weight': [[2, 1, 2]]}","{'x_range': [-22, 22], 'y_range': [-22, 22], 'grid_delta': 4, 'samples_num': 3, 'limit_cells': 450}"
config-xor-bad-4-one-weight-combs-results,94,unknown,unknown,timeout,1,GRID,100,2,[4],22,1,"{'select_weight': [[2, 1, 2]]}","{'x_range': [-22, 22], 'y_range': [-22, 22], 'grid_delta': 4, 'samples_num': 3, 'limit_cells': 450}"
config-xor-bad-4-one-weight-combs-results,95,unsat,unsat,0.3435,1,GRID,100,1,[4],22,1,"{'select_weight': [[2, 1, 3]]}","{'x_range': [-22, 22], 'y_range': [-22, 22], 'grid_delta': 4, 'samples_num': 3, 'limit_cells': 450}"
config-xor-bad-4-one-weight-combs-results,96,unsat,unsat,2.0791,1,GRID,100,2,[4],22,1,"{'select_weight': [[2, 1, 3]]}","{'x_range': [-22, 22], 'y_range': [-22, 22], 'grid_delta': 4, 'samples_num': 3, 'limit_cells': 450}"
config-xor-bad-4-one-weight-combs-results,97,unsat,unsat,0.3926,1,GRID,100,1,[4],22,1,"{'select_weight': [[2, 1, 4]]}","{'x_range': [-22, 22], 'y_range': [-22, 22], 'grid_delta': 4, 'samples_num': 3, 'limit_cells': 450}"
config-xor-bad-4-one-weight-combs-results,98,unsat,unsat,2.1018,1,GRID,100,2,[4],22,1,"{'select_weight': [[2, 1, 4]]}","{'x_range': [-22, 22], 'y_range': [-22, 22], 'grid_delta': 4, 'samples_num': 3, 'limit_cells': 450}"
config-xor-bad-4-one-weight-combs-results,99,0.9950846531949754,0.375204806116876,21.2543,1,GRID,100,1,[4],22,1,"{'select_bias': [[2, 1]]}","{'x_range': [-22, 22], 'y_range': [-22, 22], 'grid_delta': 4, 'samples_num': 3, 'limit_cells': 450}"
config-xor-bad-4-one-weight-combs-results,100,unknown,unknown,timeout,1,GRID,100,2,[4],22,1,"{'select_bias': [[2, 1]]}","{'x_range': [-22, 22], 'y_range': [-22, 22], 'grid_delta': 4, 'samples_num': 3, 'limit_cells': 450}"
config-xor-bad-4-one-weight-combs-results,101,0.9950846531949754,0.6859639541234298,0.3775,1,GRID,100,1,[4],22,1,"{'select_weight': [[2, 2, 1]]}","{'x_range': [-22, 22], 'y_range': [-22, 22], 'grid_delta': 4, 'samples_num': 3, 'limit_cells': 450}"
config-xor-bad-4-one-weight-combs-results,102,unknown,unknown,timeout,1,GRID,100,2,[4],22,1,"{'select_weight': [[2, 2, 1]]}","{'x_range': [-22, 22], 'y_range': [-22, 22], 'grid_delta': 4, 'samples_num': 3, 'limit_cells': 450}"
config-xor-bad-4-one-weight-combs-results,103,0.9950846531949754,0.6859639541234298,0.4728,1,GRID,100,1,[4],22,1,"{'select_weight': [[2, 2, 2]]}","{'x_range': [-22, 22], 'y_range': [-22, 22], 'grid_delta': 4, 'samples_num': 3, 'limit_cells': 450}"
config-xor-bad-4-one-weight-combs-results,104,unknown,unknown,timeout,1,GRID,100,2,[4],22,1,"{'select_weight': [[2, 2, 2]]}","{'x_range': [-22, 22], 'y_range': [-22, 22], 'grid_delta': 4, 'samples_num': 3, 'limit_cells': 450}"
config-xor-bad-4-one-weight-combs-results,105,unsat,unsat,0.3020,1,GRID,100,1,[4],22,1,"{'select_weight': [[2, 2, 3]]}","{'x_range': [-22, 22], 'y_range': [-22, 22], 'grid_delta': 4, 'samples_num': 3, 'limit_cells': 450}"
config-xor-bad-4-one-weight-combs-results,106,unsat,unsat,2.1019,1,GRID,100,2,[4],22,1,"{'select_weight': [[2, 2, 3]]}","{'x_range': [-22, 22], 'y_range': [-22, 22], 'grid_delta': 4, 'samples_num': 3, 'limit_cells': 450}"
config-xor-bad-4-one-weight-combs-results,107,unsat,unsat,0.3319,1,GRID,100,1,[4],22,1,"{'select_weight': [[2, 2, 4]]}","{'x_range': [-22, 22], 'y_range': [-22, 22], 'grid_delta': 4, 'samples_num': 3, 'limit_cells': 450}"
config-xor-bad-4-one-weight-combs-results,108,unsat,unsat,2.0029,1,GRID,100,2,[4],22,1,"{'select_weight': [[2, 2, 4]]}","{'x_range': [-22, 22], 'y_range': [-22, 22], 'grid_delta': 4, 'samples_num': 3, 'limit_cells': 450}"
config-xor-bad-4-one-weight-combs-results,109,0.9950846531949754,0.7515019115237576,17.9213,1,GRID,100,1,[4],22,1,"{'select_bias': [[2, 2]]}","{'x_range': [-22, 22], 'y_range': [-22, 22], 'grid_delta': 4, 'samples_num': 3, 'limit_cells': 450}"
config-xor-bad-4-one-weight-combs-results,110,unknown,unknown,timeout,1,GRID,100,2,[4],22,1,"{'select_bias': [[2, 2]]}","{'x_range': [-22, 22], 'y_range': [-22, 22], 'grid_delta': 4, 'samples_num': 3, 'limit_cells': 450}"
config-xor-bad-4-one-weight-combs-results,111,unsat,unsat,0.6252,1,VORONOI,153,1,[4],22,1,"{'select_weight': [[1, 1, 1]]}","{'limit_points': 200, 'resample': True, 'random_state': 42}"
config-xor-bad-4-one-weight-combs-results,112,unknown,unknown,timeout,1,VORONOI,153,2,[4],22,1,"{'select_weight': [[1, 1, 1]]}","{'limit_points': 200, 'resample': True, 'random_state': 42}"
config-xor-bad-4-one-weight-combs-results,113,unsat,unsat,0.9789,1,VORONOI,153,1,[4],22,1,"{'select_weight': [[1, 1, 2]]}","{'limit_points': 200, 'resample': True, 'random_state': 42}"
config-xor-bad-4-one-weight-combs-results,114,unknown,unknown,timeout,1,VORONOI,153,2,[4],22,1,"{'select_weight': [[1, 1, 2]]}","{'limit_points': 200, 'resample': True, 'random_state': 42}"
config-xor-bad-4-one-weight-combs-results,115,unsat,unsat,82.2910,1,VORONOI,153,1,[4],22,1,"{'select_bias': [[1, 1]]}","{'limit_points': 200, 'resample': True, 'random_state': 42}"
config-xor-bad-4-one-weight-combs-results,116,unknown,unknown,timeout,1,VORONOI,153,2,[4],22,1,"{'select_bias': [[1, 1]]}","{'limit_points': 200, 'resample': True, 'random_state': 42}"
config-xor-bad-4-one-weight-combs-results,117,unsat,unsat,1.1573,1,VORONOI,153,1,[4],22,1,"{'select_weight': [[1, 2, 1]]}","{'limit_points': 200, 'resample': True, 'random_state': 42}"
config-xor-bad-4-one-weight-combs-results,118,unknown,unknown,timeout,1,VORONOI,153,2,[4],22,1,"{'select_weight': [[1, 2, 1]]}","{'limit_points': 200, 'resample': True, 'random_state': 42}"
config-xor-bad-4-one-weight-combs-results,119,unsat,unsat,1.6705,1,VORONOI,153,1,[4],22,1,"{'select_weight': [[1, 2, 2]]}","{'limit_points': 200, 'resample': True, 'random_state': 42}"
config-xor-bad-4-one-weight-combs-results,120,unknown,unknown,timeout,1,VORONOI,153,2,[4],22,1,"{'select_weight': [[1, 2, 2]]}","{'limit_points': 200, 'resample': True, 'random_state': 42}"
config-xor-bad-4-one-weight-combs-results,121,unsat,unsat,281.5678,1,VORONOI,153,1,[4],22,1,"{'select_bias': [[1, 2]]}","{'limit_points': 200, 'resample': True, 'random_state': 42}"
config-xor-bad-4-one-weight-combs-results,122,unknown,unknown,timeout,1,VORONOI,153,2,[4],22,1,"{'select_bias': [[1, 2]]}","{'limit_points': 200, 'resample': True, 'random_state': 42}"
