exp_id,avg_acc_before,avg_acc_after,time,config_path,Props,Heuristic,NumConstraints,Threshold,NNHidden,Params,Free,WeightsConfig,extra_params
118,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-3/exp_118/config.json,2,SAMPLES,None,1000,"[10, 10]",None,None,"{'select_weight': [[2, 4, 1], [2, 8, 3]]}",
119,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-3/exp_119/config.json,2,SAMPLES,None,2000,"[10, 10]",None,None,"{'select_weight': [[2, 4, 1], [2, 8, 3]]}",
120,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-3/exp_120/config.json,2,SAMPLES,None,5500,"[10, 10]",None,None,"{'select_weight': [[2, 4, 1], [2, 8, 3]]}",
121,unsat,unsat,203.1193,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-3/exp_121/config.json,2,SAMPLES,6000,1,"[10, 10]",162,2,"{'select_weight': [[2, 3, 9], [2, 3, 6]]}",
122,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-3/exp_122/config.json,2,SAMPLES,None,500,"[10, 10]",None,None,"{'select_weight': [[2, 3, 9], [2, 3, 6]]}",
123,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-3/exp_123/config.json,2,SAMPLES,None,1000,"[10, 10]",None,None,"{'select_weight': [[2, 3, 9], [2, 3, 6]]}",
124,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-3/exp_124/config.json,2,SAMPLES,None,2000,"[10, 10]",None,None,"{'select_weight': [[2, 3, 9], [2, 3, 6]]}",
125,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-3/exp_125/config.json,2,SAMPLES,None,5500,"[10, 10]",None,None,"{'select_weight': [[2, 3, 9], [2, 3, 6]]}",
126,1.0,0.8505454545454545,114.9956,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-3/exp_126/config.json,2,SAMPLES,6000,1,"[10, 10]",162,2,"{'select_weight': [[2, 3, 9], [2, 3, 3]]}",
127,unknown,unknown,timeout,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-3/exp_127/config.json,2,SAMPLES,6000,500,"[10, 10]",162,2,"{'select_weight': [[2, 3, 9], [2, 3, 3]]}",
128,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-3/exp_128/config.json,2,SAMPLES,None,1000,"[10, 10]",None,None,"{'select_weight': [[2, 3, 9], [2, 3, 3]]}",
129,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-3/exp_129/config.json,2,SAMPLES,None,2000,"[10, 10]",None,None,"{'select_weight': [[2, 3, 9], [2, 3, 3]]}",
130,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-3/exp_130/config.json,2,SAMPLES,None,5500,"[10, 10]",None,None,"{'select_weight': [[2, 3, 9], [2, 3, 3]]}",
131,1.0,0.8630909090909091,22.0231,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-3/exp_131/config.json,2,SAMPLES,6000,1,"[10, 10]",162,2,"{'select_weight': [[2, 3, 9], [2, 9, 5]]}",
132,1.0,0.8630909090909091,22.5936,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-3/exp_132/config.json,2,SAMPLES,6000,500,"[10, 10]",162,2,"{'select_weight': [[2, 3, 9], [2, 9, 5]]}",
133,1.0,0.8630909090909091,20.7963,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-3/exp_133/config.json,2,SAMPLES,6000,1000,"[10, 10]",162,2,"{'select_weight': [[2, 3, 9], [2, 9, 5]]}",
134,1.0,0.8646363636363636,23.6520,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-3/exp_134/config.json,2,SAMPLES,6000,2000,"[10, 10]",162,2,"{'select_weight': [[2, 3, 9], [2, 9, 5]]}",
135,1.0,0.9881818181818182,275.4742,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-3/exp_135/config.json,2,SAMPLES,6000,5500,"[10, 10]",162,2,"{'select_weight': [[2, 3, 9], [2, 9, 5]]}",
136,1.0,0.9870909090909091,163.5013,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-3/exp_136/config.json,2,SAMPLES,6000,1,"[10, 10]",162,2,"{'select_weight': [[2, 3, 9], [2, 2, 3]]}",
137,1.0,0.990909090909091,96.0226,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-3/exp_137/config.json,2,SAMPLES,6000,500,"[10, 10]",162,2,"{'select_weight': [[2, 3, 9], [2, 2, 3]]}",
138,1.0,0.8719090909090909,186.5108,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-3/exp_138/config.json,2,SAMPLES,6000,1000,"[10, 10]",162,2,"{'select_weight': [[2, 3, 9], [2, 2, 3]]}",
139,1.0,0.868909090909091,102.3182,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-3/exp_139/config.json,2,SAMPLES,6000,2000,"[10, 10]",162,2,"{'select_weight': [[2, 3, 9], [2, 2, 3]]}",
140,1.0,0.9853636363636363,271.4884,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-3/exp_140/config.json,2,SAMPLES,6000,5500,"[10, 10]",162,2,"{'select_weight': [[2, 3, 9], [2, 2, 3]]}",
141,1.0,0.9798181818181818,261.9748,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-3/exp_141/config.json,2,SAMPLES,6000,1,"[10, 10]",162,2,"{'select_weight': [[2, 3, 9], [2, 4, 3]]}",
142,unknown,unknown,timeout,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-3/exp_142/config.json,2,SAMPLES,6000,500,"[10, 10]",162,2,"{'select_weight': [[2, 3, 9], [2, 4, 3]]}",
143,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-3/exp_143/config.json,2,SAMPLES,None,1000,"[10, 10]",None,None,"{'select_weight': [[2, 3, 9], [2, 4, 3]]}",
144,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-3/exp_144/config.json,2,SAMPLES,None,2000,"[10, 10]",None,None,"{'select_weight': [[2, 3, 9], [2, 4, 3]]}",
145,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-3/exp_145/config.json,2,SAMPLES,None,5500,"[10, 10]",None,None,"{'select_weight': [[2, 3, 9], [2, 4, 3]]}",
146,1.0,0.9844545454545455,170.3903,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-3/exp_146/config.json,2,SAMPLES,6000,1,"[10, 10]",162,2,"{'select_weight': [[2, 3, 9], [2, 8, 3]]}",
147,1.0,0.9863636363636363,496.8193,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-3/exp_147/config.json,2,SAMPLES,6000,500,"[10, 10]",162,2,"{'select_weight': [[2, 3, 9], [2, 8, 3]]}",
148,unknown,unknown,timeout,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-3/exp_148/config.json,2,SAMPLES,6000,1000,"[10, 10]",162,2,"{'select_weight': [[2, 3, 9], [2, 8, 3]]}",
149,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-3/exp_149/config.json,2,SAMPLES,None,2000,"[10, 10]",None,None,"{'select_weight': [[2, 3, 9], [2, 8, 3]]}",
150,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-3/exp_150/config.json,2,SAMPLES,None,5500,"[10, 10]",None,None,"{'select_weight': [[2, 3, 9], [2, 8, 3]]}",
151,1.0,0.6245454545454545,91.0477,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-3/exp_151/config.json,2,SAMPLES,6000,1,"[10, 10]",162,2,"{'select_weight': [[2, 3, 6], [2, 3, 3]]}",
152,unknown,unknown,timeout,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-3/exp_152/config.json,2,SAMPLES,6000,500,"[10, 10]",162,2,"{'select_weight': [[2, 3, 6], [2, 3, 3]]}",
153,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-3/exp_153/config.json,2,SAMPLES,None,1000,"[10, 10]",None,None,"{'select_weight': [[2, 3, 6], [2, 3, 3]]}",
154,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-3/exp_154/config.json,2,SAMPLES,None,2000,"[10, 10]",None,None,"{'select_weight': [[2, 3, 6], [2, 3, 3]]}",
155,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-3/exp_155/config.json,2,SAMPLES,None,5500,"[10, 10]",None,None,"{'select_weight': [[2, 3, 6], [2, 3, 3]]}",
156,1.0,0.8630909090909091,21.3673,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-3/exp_156/config.json,2,SAMPLES,6000,1,"[10, 10]",162,2,"{'select_weight': [[2, 3, 6], [2, 9, 5]]}",
157,1.0,0.8630909090909091,20.3777,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-3/exp_157/config.json,2,SAMPLES,6000,500,"[10, 10]",162,2,"{'select_weight': [[2, 3, 6], [2, 9, 5]]}",
158,1.0,0.9928181818181818,144.2735,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-3/exp_158/config.json,2,SAMPLES,6000,1000,"[10, 10]",162,2,"{'select_weight': [[2, 3, 6], [2, 9, 5]]}",
159,1.0,0.8630909090909091,21.5967,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-3/exp_159/config.json,2,SAMPLES,6000,2000,"[10, 10]",162,2,"{'select_weight': [[2, 3, 6], [2, 9, 5]]}",
160,1.0,0.9735454545454545,91.5314,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-3/exp_160/config.json,2,SAMPLES,6000,5500,"[10, 10]",162,2,"{'select_weight': [[2, 3, 6], [2, 9, 5]]}",
161,1.0,0.9797272727272728,102.7130,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-3/exp_161/config.json,2,SAMPLES,6000,1,"[10, 10]",162,2,"{'select_weight': [[2, 3, 6], [2, 2, 3]]}",
162,unknown,unknown,timeout,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-3/exp_162/config.json,2,SAMPLES,6000,500,"[10, 10]",162,2,"{'select_weight': [[2, 3, 6], [2, 2, 3]]}",
163,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-3/exp_163/config.json,2,SAMPLES,None,1000,"[10, 10]",None,None,"{'select_weight': [[2, 3, 6], [2, 2, 3]]}",
164,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-3/exp_164/config.json,2,SAMPLES,None,2000,"[10, 10]",None,None,"{'select_weight': [[2, 3, 6], [2, 2, 3]]}",
165,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-3/exp_165/config.json,2,SAMPLES,None,5500,"[10, 10]",None,None,"{'select_weight': [[2, 3, 6], [2, 2, 3]]}",
166,1.0,0.743909090909091,140.6225,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-3/exp_166/config.json,2,SAMPLES,6000,1,"[10, 10]",162,2,"{'select_weight': [[2, 3, 6], [2, 4, 3]]}",
167,1.0,0.9854545454545455,388.0581,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-3/exp_167/config.json,2,SAMPLES,6000,500,"[10, 10]",162,2,"{'select_weight': [[2, 3, 6], [2, 4, 3]]}",
168,unknown,unknown,timeout,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-3/exp_168/config.json,2,SAMPLES,6000,1000,"[10, 10]",162,2,"{'select_weight': [[2, 3, 6], [2, 4, 3]]}",
169,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-3/exp_169/config.json,2,SAMPLES,None,2000,"[10, 10]",None,None,"{'select_weight': [[2, 3, 6], [2, 4, 3]]}",
170,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-3/exp_170/config.json,2,SAMPLES,None,5500,"[10, 10]",None,None,"{'select_weight': [[2, 3, 6], [2, 4, 3]]}",
171,1.0,0.9771818181818182,181.6293,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-3/exp_171/config.json,2,SAMPLES,6000,1,"[10, 10]",162,2,"{'select_weight': [[2, 3, 6], [2, 8, 3]]}",
172,unknown,unknown,timeout,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-3/exp_172/config.json,2,SAMPLES,6000,500,"[10, 10]",162,2,"{'select_weight': [[2, 3, 6], [2, 8, 3]]}",
173,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-3/exp_173/config.json,2,SAMPLES,None,1000,"[10, 10]",None,None,"{'select_weight': [[2, 3, 6], [2, 8, 3]]}",
174,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-3/exp_174/config.json,2,SAMPLES,None,2000,"[10, 10]",None,None,"{'select_weight': [[2, 3, 6], [2, 8, 3]]}",
175,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-3/exp_175/config.json,2,SAMPLES,None,5500,"[10, 10]",None,None,"{'select_weight': [[2, 3, 6], [2, 8, 3]]}",
176,1.0,0.8630909090909091,228.2250,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-3/exp_176/config.json,2,SAMPLES,6000,1,"[10, 10]",162,2,"{'select_weight': [[2, 3, 3], [2, 9, 5]]}",
177,1.0,0.9868181818181818,123.9940,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-3/exp_177/config.json,2,SAMPLES,6000,500,"[10, 10]",162,2,"{'select_weight': [[2, 3, 3], [2, 9, 5]]}",
178,1.0,0.9956363636363637,126.1744,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-3/exp_178/config.json,2,SAMPLES,6000,1000,"[10, 10]",162,2,"{'select_weight': [[2, 3, 3], [2, 9, 5]]}",
179,unknown,unknown,timeout,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-3/exp_179/config.json,2,SAMPLES,6000,2000,"[10, 10]",162,2,"{'select_weight': [[2, 3, 3], [2, 9, 5]]}",
180,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-3/exp_180/config.json,2,SAMPLES,None,5500,"[10, 10]",None,None,"{'select_weight': [[2, 3, 3], [2, 9, 5]]}",
181,unsat,unsat,89.2583,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-3/exp_181/config.json,2,SAMPLES,6000,1,"[10, 10]",162,2,"{'select_weight': [[2, 3, 3], [2, 2, 3]]}",
182,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-3/exp_182/config.json,2,SAMPLES,None,500,"[10, 10]",None,None,"{'select_weight': [[2, 3, 3], [2, 2, 3]]}",
183,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-3/exp_183/config.json,2,SAMPLES,None,1000,"[10, 10]",None,None,"{'select_weight': [[2, 3, 3], [2, 2, 3]]}",
184,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-3/exp_184/config.json,2,SAMPLES,None,2000,"[10, 10]",None,None,"{'select_weight': [[2, 3, 3], [2, 2, 3]]}",
185,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-3/exp_185/config.json,2,SAMPLES,None,5500,"[10, 10]",None,None,"{'select_weight': [[2, 3, 3], [2, 2, 3]]}",
186,unsat,unsat,122.5571,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-3/exp_186/config.json,2,SAMPLES,6000,1,"[10, 10]",162,2,"{'select_weight': [[2, 3, 3], [2, 4, 3]]}",
187,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-3/exp_187/config.json,2,SAMPLES,None,500,"[10, 10]",None,None,"{'select_weight': [[2, 3, 3], [2, 4, 3]]}",
188,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-3/exp_188/config.json,2,SAMPLES,None,1000,"[10, 10]",None,None,"{'select_weight': [[2, 3, 3], [2, 4, 3]]}",
189,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-3/exp_189/config.json,2,SAMPLES,None,2000,"[10, 10]",None,None,"{'select_weight': [[2, 3, 3], [2, 4, 3]]}",
190,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-3/exp_190/config.json,2,SAMPLES,None,5500,"[10, 10]",None,None,"{'select_weight': [[2, 3, 3], [2, 4, 3]]}",
191,unsat,unsat,150.8233,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-3/exp_191/config.json,2,SAMPLES,6000,1,"[10, 10]",162,2,"{'select_weight': [[2, 3, 3], [2, 8, 3]]}",
192,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-3/exp_192/config.json,2,SAMPLES,None,500,"[10, 10]",None,None,"{'select_weight': [[2, 3, 3], [2, 8, 3]]}",
193,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-3/exp_193/config.json,2,SAMPLES,None,1000,"[10, 10]",None,None,"{'select_weight': [[2, 3, 3], [2, 8, 3]]}",
194,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-3/exp_194/config.json,2,SAMPLES,None,2000,"[10, 10]",None,None,"{'select_weight': [[2, 3, 3], [2, 8, 3]]}",
195,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-3/exp_195/config.json,2,SAMPLES,None,5500,"[10, 10]",None,None,"{'select_weight': [[2, 3, 3], [2, 8, 3]]}",
196,1.0,0.8588181818181818,25.3231,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-3/exp_196/config.json,2,SAMPLES,6000,1,"[10, 10]",162,2,"{'select_weight': [[2, 9, 5], [2, 2, 3]]}",
197,1.0,0.9910909090909091,104.3153,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-3/exp_197/config.json,2,SAMPLES,6000,500,"[10, 10]",162,2,"{'select_weight': [[2, 9, 5], [2, 2, 3]]}",
198,unknown,unknown,timeout,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-3/exp_198/config.json,2,SAMPLES,6000,1000,"[10, 10]",162,2,"{'select_weight': [[2, 9, 5], [2, 2, 3]]}",
199,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-3/exp_199/config.json,2,SAMPLES,None,2000,"[10, 10]",None,None,"{'select_weight': [[2, 9, 5], [2, 2, 3]]}",
200,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-3/exp_200/config.json,2,SAMPLES,None,5500,"[10, 10]",None,None,"{'select_weight': [[2, 9, 5], [2, 2, 3]]}",
201,1.0,0.8630909090909091,69.8340,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-3/exp_201/config.json,2,SAMPLES,6000,1,"[10, 10]",162,2,"{'select_weight': [[2, 9, 5], [2, 4, 3]]}",
202,unknown,unknown,timeout,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-3/exp_202/config.json,2,SAMPLES,6000,500,"[10, 10]",162,2,"{'select_weight': [[2, 9, 5], [2, 4, 3]]}",
203,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-3/exp_203/config.json,2,SAMPLES,None,1000,"[10, 10]",None,None,"{'select_weight': [[2, 9, 5], [2, 4, 3]]}",
204,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-3/exp_204/config.json,2,SAMPLES,None,2000,"[10, 10]",None,None,"{'select_weight': [[2, 9, 5], [2, 4, 3]]}",
205,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-3/exp_205/config.json,2,SAMPLES,None,5500,"[10, 10]",None,None,"{'select_weight': [[2, 9, 5], [2, 4, 3]]}",
206,1.0,0.862909090909091,23.5746,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-3/exp_206/config.json,2,SAMPLES,6000,1,"[10, 10]",162,2,"{'select_weight': [[2, 9, 5], [2, 8, 3]]}",
207,unknown,unknown,timeout,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-3/exp_207/config.json,2,SAMPLES,6000,500,"[10, 10]",162,2,"{'select_weight': [[2, 9, 5], [2, 8, 3]]}",
208,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-3/exp_208/config.json,2,SAMPLES,None,1000,"[10, 10]",None,None,"{'select_weight': [[2, 9, 5], [2, 8, 3]]}",
209,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-3/exp_209/config.json,2,SAMPLES,None,2000,"[10, 10]",None,None,"{'select_weight': [[2, 9, 5], [2, 8, 3]]}",
210,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-3/exp_210/config.json,2,SAMPLES,None,5500,"[10, 10]",None,None,"{'select_weight': [[2, 9, 5], [2, 8, 3]]}",
211,unsat,unsat,184.4899,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-3/exp_211/config.json,2,SAMPLES,6000,1,"[10, 10]",162,2,"{'select_weight': [[2, 2, 3], [2, 4, 3]]}",
212,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-3/exp_212/config.json,2,SAMPLES,None,500,"[10, 10]",None,None,"{'select_weight': [[2, 2, 3], [2, 4, 3]]}",
213,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-3/exp_213/config.json,2,SAMPLES,None,1000,"[10, 10]",None,None,"{'select_weight': [[2, 2, 3], [2, 4, 3]]}",
214,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-3/exp_214/config.json,2,SAMPLES,None,2000,"[10, 10]",None,None,"{'select_weight': [[2, 2, 3], [2, 4, 3]]}",
215,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-3/exp_215/config.json,2,SAMPLES,None,5500,"[10, 10]",None,None,"{'select_weight': [[2, 2, 3], [2, 4, 3]]}",
216,unsat,unsat,56.1026,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-3/exp_216/config.json,2,SAMPLES,6000,1,"[10, 10]",162,2,"{'select_weight': [[2, 2, 3], [2, 8, 3]]}",
217,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-3/exp_217/config.json,2,SAMPLES,None,500,"[10, 10]",None,None,"{'select_weight': [[2, 2, 3], [2, 8, 3]]}",
218,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-3/exp_218/config.json,2,SAMPLES,None,1000,"[10, 10]",None,None,"{'select_weight': [[2, 2, 3], [2, 8, 3]]}",
219,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-3/exp_219/config.json,2,SAMPLES,None,2000,"[10, 10]",None,None,"{'select_weight': [[2, 2, 3], [2, 8, 3]]}",
220,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-3/exp_220/config.json,2,SAMPLES,None,5500,"[10, 10]",None,None,"{'select_weight': [[2, 2, 3], [2, 8, 3]]}",
221,unsat,unsat,56.6987,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-3/exp_221/config.json,2,SAMPLES,6000,1,"[10, 10]",162,2,"{'select_weight': [[2, 4, 3], [2, 8, 3]]}",
222,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-3/exp_222/config.json,2,SAMPLES,None,500,"[10, 10]",None,None,"{'select_weight': [[2, 4, 3], [2, 8, 3]]}",
223,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-3/exp_223/config.json,2,SAMPLES,None,1000,"[10, 10]",None,None,"{'select_weight': [[2, 4, 3], [2, 8, 3]]}",
224,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-3/exp_224/config.json,2,SAMPLES,None,2000,"[10, 10]",None,None,"{'select_weight': [[2, 4, 3], [2, 8, 3]]}",
225,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-3/exp_225/config.json,2,SAMPLES,None,5500,"[10, 10]",None,None,"{'select_weight': [[2, 4, 3], [2, 8, 3]]}",
