exp_id,avg_acc_before,avg_acc_after,time,config_path,Props,Heuristic,NumConstraints,Threshold,NNHidden,Params,Free,WeightsConfig,extra_params
132,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_132/config.json,1,SAMPLES,None,500,"[10, 10]",None,None,"{'select_bias': [[1, 9]]}",
133,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_133/config.json,1,SAMPLES,None,1000,"[10, 10]",None,None,"{'select_bias': [[1, 9]]}",
134,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_134/config.json,1,SAMPLES,None,2000,"[10, 10]",None,None,"{'select_bias': [[1, 9]]}",
135,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_135/config.json,1,SAMPLES,None,5500,"[10, 10]",None,None,"{'select_bias': [[1, 9]]}",
136,unsat,unsat,182.6442,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_136/config.json,1,SAMPLES,6000,1,"[10, 10]",162,1,"{'select_weight': [[1, 10, 1]]}",
137,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_137/config.json,1,SAMPLES,None,500,"[10, 10]",None,None,"{'select_weight': [[1, 10, 1]]}",
138,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_138/config.json,1,SAMPLES,None,1000,"[10, 10]",None,None,"{'select_weight': [[1, 10, 1]]}",
139,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_139/config.json,1,SAMPLES,None,2000,"[10, 10]",None,None,"{'select_weight': [[1, 10, 1]]}",
140,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_140/config.json,1,SAMPLES,None,5500,"[10, 10]",None,None,"{'select_weight': [[1, 10, 1]]}",
141,1.0,0.8337272727272728,125.7209,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_141/config.json,1,SAMPLES,6000,1,"[10, 10]",162,1,"{'select_weight': [[1, 10, 2]]}",
142,unknown,unknown,timeout,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_142/config.json,1,SAMPLES,6000,500,"[10, 10]",162,1,"{'select_weight': [[1, 10, 2]]}",
143,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_143/config.json,1,SAMPLES,None,1000,"[10, 10]",None,None,"{'select_weight': [[1, 10, 2]]}",
144,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_144/config.json,1,SAMPLES,None,2000,"[10, 10]",None,None,"{'select_weight': [[1, 10, 2]]}",
145,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_145/config.json,1,SAMPLES,None,5500,"[10, 10]",None,None,"{'select_weight': [[1, 10, 2]]}",
146,unknown,unknown,timeout,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_146/config.json,1,SAMPLES,6000,1,"[10, 10]",162,1,"{'select_bias': [[1, 10]]}",
147,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_147/config.json,1,SAMPLES,None,500,"[10, 10]",None,None,"{'select_bias': [[1, 10]]}",
148,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_148/config.json,1,SAMPLES,None,1000,"[10, 10]",None,None,"{'select_bias': [[1, 10]]}",
149,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_149/config.json,1,SAMPLES,None,2000,"[10, 10]",None,None,"{'select_bias': [[1, 10]]}",
150,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_150/config.json,1,SAMPLES,None,5500,"[10, 10]",None,None,"{'select_bias': [[1, 10]]}",
151,unsat,unsat,35.9848,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_151/config.json,1,SAMPLES,6000,1,"[10, 10]",162,1,"{'select_weight': [[2, 1, 1]]}",
152,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_152/config.json,1,SAMPLES,None,500,"[10, 10]",None,None,"{'select_weight': [[2, 1, 1]]}",
153,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_153/config.json,1,SAMPLES,None,1000,"[10, 10]",None,None,"{'select_weight': [[2, 1, 1]]}",
154,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_154/config.json,1,SAMPLES,None,2000,"[10, 10]",None,None,"{'select_weight': [[2, 1, 1]]}",
155,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_155/config.json,1,SAMPLES,None,5500,"[10, 10]",None,None,"{'select_weight': [[2, 1, 1]]}",
156,unsat,unsat,118.0710,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_156/config.json,1,SAMPLES,6000,1,"[10, 10]",162,1,"{'select_weight': [[2, 1, 2]]}",
157,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_157/config.json,1,SAMPLES,None,500,"[10, 10]",None,None,"{'select_weight': [[2, 1, 2]]}",
158,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_158/config.json,1,SAMPLES,None,1000,"[10, 10]",None,None,"{'select_weight': [[2, 1, 2]]}",
159,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_159/config.json,1,SAMPLES,None,2000,"[10, 10]",None,None,"{'select_weight': [[2, 1, 2]]}",
160,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_160/config.json,1,SAMPLES,None,5500,"[10, 10]",None,None,"{'select_weight': [[2, 1, 2]]}",
161,1.0,0.8769090909090909,38.5749,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_161/config.json,1,SAMPLES,6000,1,"[10, 10]",162,1,"{'select_weight': [[2, 1, 3]]}",
162,1.0,0.8753636363636363,111.1796,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_162/config.json,1,SAMPLES,6000,500,"[10, 10]",162,1,"{'select_weight': [[2, 1, 3]]}",
163,1.0,0.8753636363636363,36.1555,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_163/config.json,1,SAMPLES,6000,1000,"[10, 10]",162,1,"{'select_weight': [[2, 1, 3]]}",
164,1.0,0.8645454545454545,198.0366,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_164/config.json,1,SAMPLES,6000,2000,"[10, 10]",162,1,"{'select_weight': [[2, 1, 3]]}",
165,1.0,0.9187272727272727,155.5774,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_165/config.json,1,SAMPLES,6000,5500,"[10, 10]",162,1,"{'select_weight': [[2, 1, 3]]}",
166,unsat,unsat,153.9060,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_166/config.json,1,SAMPLES,6000,1,"[10, 10]",162,1,"{'select_weight': [[2, 1, 4]]}",
167,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_167/config.json,1,SAMPLES,None,500,"[10, 10]",None,None,"{'select_weight': [[2, 1, 4]]}",
168,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_168/config.json,1,SAMPLES,None,1000,"[10, 10]",None,None,"{'select_weight': [[2, 1, 4]]}",
169,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_169/config.json,1,SAMPLES,None,2000,"[10, 10]",None,None,"{'select_weight': [[2, 1, 4]]}",
170,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_170/config.json,1,SAMPLES,None,5500,"[10, 10]",None,None,"{'select_weight': [[2, 1, 4]]}",
171,1.0,0.8650909090909091,20.6412,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_171/config.json,1,SAMPLES,6000,1,"[10, 10]",162,1,"{'select_weight': [[2, 1, 5]]}",
172,1.0,0.865,88.0021,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_172/config.json,1,SAMPLES,6000,500,"[10, 10]",162,1,"{'select_weight': [[2, 1, 5]]}",
173,1.0,0.8650909090909091,19.5994,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_173/config.json,1,SAMPLES,6000,1000,"[10, 10]",162,1,"{'select_weight': [[2, 1, 5]]}",
174,1.0,0.8650909090909091,19.1505,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_174/config.json,1,SAMPLES,6000,2000,"[10, 10]",162,1,"{'select_weight': [[2, 1, 5]]}",
175,1.0,0.9061818181818182,74.3353,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_175/config.json,1,SAMPLES,6000,5500,"[10, 10]",162,1,"{'select_weight': [[2, 1, 5]]}",
176,unsat,unsat,121.6741,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_176/config.json,1,SAMPLES,6000,1,"[10, 10]",162,1,"{'select_weight': [[2, 1, 6]]}",
177,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_177/config.json,1,SAMPLES,None,500,"[10, 10]",None,None,"{'select_weight': [[2, 1, 6]]}",
178,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_178/config.json,1,SAMPLES,None,1000,"[10, 10]",None,None,"{'select_weight': [[2, 1, 6]]}",
179,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_179/config.json,1,SAMPLES,None,2000,"[10, 10]",None,None,"{'select_weight': [[2, 1, 6]]}",
180,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_180/config.json,1,SAMPLES,None,5500,"[10, 10]",None,None,"{'select_weight': [[2, 1, 6]]}",
181,unsat,unsat,184.5493,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_181/config.json,1,SAMPLES,6000,1,"[10, 10]",162,1,"{'select_weight': [[2, 1, 7]]}",
182,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_182/config.json,1,SAMPLES,None,500,"[10, 10]",None,None,"{'select_weight': [[2, 1, 7]]}",
183,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_183/config.json,1,SAMPLES,None,1000,"[10, 10]",None,None,"{'select_weight': [[2, 1, 7]]}",
184,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_184/config.json,1,SAMPLES,None,2000,"[10, 10]",None,None,"{'select_weight': [[2, 1, 7]]}",
185,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_185/config.json,1,SAMPLES,None,5500,"[10, 10]",None,None,"{'select_weight': [[2, 1, 7]]}",
186,unsat,unsat,164.0704,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_186/config.json,1,SAMPLES,6000,1,"[10, 10]",162,1,"{'select_weight': [[2, 1, 8]]}",
187,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_187/config.json,1,SAMPLES,None,500,"[10, 10]",None,None,"{'select_weight': [[2, 1, 8]]}",
188,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_188/config.json,1,SAMPLES,None,1000,"[10, 10]",None,None,"{'select_weight': [[2, 1, 8]]}",
189,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_189/config.json,1,SAMPLES,None,2000,"[10, 10]",None,None,"{'select_weight': [[2, 1, 8]]}",
190,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_190/config.json,1,SAMPLES,None,5500,"[10, 10]",None,None,"{'select_weight': [[2, 1, 8]]}",
191,unsat,unsat,84.8325,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_191/config.json,1,SAMPLES,6000,1,"[10, 10]",162,1,"{'select_weight': [[2, 1, 9]]}",
192,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_192/config.json,1,SAMPLES,None,500,"[10, 10]",None,None,"{'select_weight': [[2, 1, 9]]}",
193,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_193/config.json,1,SAMPLES,None,1000,"[10, 10]",None,None,"{'select_weight': [[2, 1, 9]]}",
194,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_194/config.json,1,SAMPLES,None,2000,"[10, 10]",None,None,"{'select_weight': [[2, 1, 9]]}",
195,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_195/config.json,1,SAMPLES,None,5500,"[10, 10]",None,None,"{'select_weight': [[2, 1, 9]]}",
196,unsat,unsat,32.1614,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_196/config.json,1,SAMPLES,6000,1,"[10, 10]",162,1,"{'select_weight': [[2, 1, 10]]}",
197,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_197/config.json,1,SAMPLES,None,500,"[10, 10]",None,None,"{'select_weight': [[2, 1, 10]]}",
198,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_198/config.json,1,SAMPLES,None,1000,"[10, 10]",None,None,"{'select_weight': [[2, 1, 10]]}",
199,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_199/config.json,1,SAMPLES,None,2000,"[10, 10]",None,None,"{'select_weight': [[2, 1, 10]]}",
200,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_200/config.json,1,SAMPLES,None,5500,"[10, 10]",None,None,"{'select_weight': [[2, 1, 10]]}",
201,unknown,unknown,timeout,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_201/config.json,1,SAMPLES,6000,1,"[10, 10]",162,1,"{'select_bias': [[2, 1]]}",
202,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_202/config.json,1,SAMPLES,None,500,"[10, 10]",None,None,"{'select_bias': [[2, 1]]}",
203,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_203/config.json,1,SAMPLES,None,1000,"[10, 10]",None,None,"{'select_bias': [[2, 1]]}",
204,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_204/config.json,1,SAMPLES,None,2000,"[10, 10]",None,None,"{'select_bias': [[2, 1]]}",
205,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_205/config.json,1,SAMPLES,None,5500,"[10, 10]",None,None,"{'select_bias': [[2, 1]]}",
206,unsat,unsat,73.5642,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_206/config.json,1,SAMPLES,6000,1,"[10, 10]",162,1,"{'select_weight': [[2, 2, 1]]}",
207,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_207/config.json,1,SAMPLES,None,500,"[10, 10]",None,None,"{'select_weight': [[2, 2, 1]]}",
208,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_208/config.json,1,SAMPLES,None,1000,"[10, 10]",None,None,"{'select_weight': [[2, 2, 1]]}",
209,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_209/config.json,1,SAMPLES,None,2000,"[10, 10]",None,None,"{'select_weight': [[2, 2, 1]]}",
210,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_210/config.json,1,SAMPLES,None,5500,"[10, 10]",None,None,"{'select_weight': [[2, 2, 1]]}",
211,unsat,unsat,195.3924,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_211/config.json,1,SAMPLES,6000,1,"[10, 10]",162,1,"{'select_weight': [[2, 2, 2]]}",
212,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_212/config.json,1,SAMPLES,None,500,"[10, 10]",None,None,"{'select_weight': [[2, 2, 2]]}",
213,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_213/config.json,1,SAMPLES,None,1000,"[10, 10]",None,None,"{'select_weight': [[2, 2, 2]]}",
214,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_214/config.json,1,SAMPLES,None,2000,"[10, 10]",None,None,"{'select_weight': [[2, 2, 2]]}",
215,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_215/config.json,1,SAMPLES,None,5500,"[10, 10]",None,None,"{'select_weight': [[2, 2, 2]]}",
216,1.0,0.9972727272727273,65.9641,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_216/config.json,1,SAMPLES,6000,1,"[10, 10]",162,1,"{'select_weight': [[2, 2, 3]]}",
217,1.0,0.9972727272727273,104.0215,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_217/config.json,1,SAMPLES,6000,500,"[10, 10]",162,1,"{'select_weight': [[2, 2, 3]]}",
218,1.0,0.9972727272727273,40.8862,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_218/config.json,1,SAMPLES,6000,1000,"[10, 10]",162,1,"{'select_weight': [[2, 2, 3]]}",
219,1.0,0.9963636363636363,98.2196,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_219/config.json,1,SAMPLES,6000,2000,"[10, 10]",162,1,"{'select_weight': [[2, 2, 3]]}",
220,1.0,0.9963636363636363,61.0692,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_220/config.json,1,SAMPLES,6000,5500,"[10, 10]",162,1,"{'select_weight': [[2, 2, 3]]}",
221,unsat,unsat,36.8222,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_221/config.json,1,SAMPLES,6000,1,"[10, 10]",162,1,"{'select_weight': [[2, 2, 4]]}",
222,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_222/config.json,1,SAMPLES,None,500,"[10, 10]",None,None,"{'select_weight': [[2, 2, 4]]}",
223,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_223/config.json,1,SAMPLES,None,1000,"[10, 10]",None,None,"{'select_weight': [[2, 2, 4]]}",
224,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_224/config.json,1,SAMPLES,None,2000,"[10, 10]",None,None,"{'select_weight': [[2, 2, 4]]}",
225,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_225/config.json,1,SAMPLES,None,5500,"[10, 10]",None,None,"{'select_weight': [[2, 2, 4]]}",
226,1.0,0.9892727272727273,268.9089,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_226/config.json,1,SAMPLES,6000,1,"[10, 10]",162,1,"{'select_weight': [[2, 2, 5]]}",
227,1.0,0.9892727272727273,20.9092,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_227/config.json,1,SAMPLES,6000,500,"[10, 10]",162,1,"{'select_weight': [[2, 2, 5]]}",
228,1.0,0.9930909090909091,24.4013,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_228/config.json,1,SAMPLES,6000,1000,"[10, 10]",162,1,"{'select_weight': [[2, 2, 5]]}",
229,1.0,0.9892727272727273,48.6193,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_229/config.json,1,SAMPLES,6000,2000,"[10, 10]",162,1,"{'select_weight': [[2, 2, 5]]}",
230,1.0,0.9890909090909091,101.6041,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_230/config.json,1,SAMPLES,6000,5500,"[10, 10]",162,1,"{'select_weight': [[2, 2, 5]]}",
231,unsat,unsat,99.5929,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_231/config.json,1,SAMPLES,6000,1,"[10, 10]",162,1,"{'select_weight': [[2, 2, 6]]}",
232,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_232/config.json,1,SAMPLES,None,500,"[10, 10]",None,None,"{'select_weight': [[2, 2, 6]]}",
233,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_233/config.json,1,SAMPLES,None,1000,"[10, 10]",None,None,"{'select_weight': [[2, 2, 6]]}",
234,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_234/config.json,1,SAMPLES,None,2000,"[10, 10]",None,None,"{'select_weight': [[2, 2, 6]]}",
235,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_235/config.json,1,SAMPLES,None,5500,"[10, 10]",None,None,"{'select_weight': [[2, 2, 6]]}",
236,unsat,unsat,125.1977,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_236/config.json,1,SAMPLES,6000,1,"[10, 10]",162,1,"{'select_weight': [[2, 2, 7]]}",
237,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_237/config.json,1,SAMPLES,None,500,"[10, 10]",None,None,"{'select_weight': [[2, 2, 7]]}",
238,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_238/config.json,1,SAMPLES,None,1000,"[10, 10]",None,None,"{'select_weight': [[2, 2, 7]]}",
239,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_239/config.json,1,SAMPLES,None,2000,"[10, 10]",None,None,"{'select_weight': [[2, 2, 7]]}",
240,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_240/config.json,1,SAMPLES,None,5500,"[10, 10]",None,None,"{'select_weight': [[2, 2, 7]]}",
241,unsat,unsat,24.3782,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_241/config.json,1,SAMPLES,6000,1,"[10, 10]",162,1,"{'select_weight': [[2, 2, 8]]}",
242,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_242/config.json,1,SAMPLES,None,500,"[10, 10]",None,None,"{'select_weight': [[2, 2, 8]]}",
243,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_243/config.json,1,SAMPLES,None,1000,"[10, 10]",None,None,"{'select_weight': [[2, 2, 8]]}",
244,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_244/config.json,1,SAMPLES,None,2000,"[10, 10]",None,None,"{'select_weight': [[2, 2, 8]]}",
245,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_245/config.json,1,SAMPLES,None,5500,"[10, 10]",None,None,"{'select_weight': [[2, 2, 8]]}",
246,unsat,unsat,176.3317,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_246/config.json,1,SAMPLES,6000,1,"[10, 10]",162,1,"{'select_weight': [[2, 2, 9]]}",
247,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_247/config.json,1,SAMPLES,None,500,"[10, 10]",None,None,"{'select_weight': [[2, 2, 9]]}",
248,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_248/config.json,1,SAMPLES,None,1000,"[10, 10]",None,None,"{'select_weight': [[2, 2, 9]]}",
249,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_249/config.json,1,SAMPLES,None,2000,"[10, 10]",None,None,"{'select_weight': [[2, 2, 9]]}",
250,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_250/config.json,1,SAMPLES,None,5500,"[10, 10]",None,None,"{'select_weight': [[2, 2, 9]]}",
251,unsat,unsat,67.1246,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_251/config.json,1,SAMPLES,6000,1,"[10, 10]",162,1,"{'select_weight': [[2, 2, 10]]}",
252,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_252/config.json,1,SAMPLES,None,500,"[10, 10]",None,None,"{'select_weight': [[2, 2, 10]]}",
253,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_253/config.json,1,SAMPLES,None,1000,"[10, 10]",None,None,"{'select_weight': [[2, 2, 10]]}",
254,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_254/config.json,1,SAMPLES,None,2000,"[10, 10]",None,None,"{'select_weight': [[2, 2, 10]]}",
255,skipped,skipped,skipped,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_255/config.json,1,SAMPLES,None,5500,"[10, 10]",None,None,"{'select_weight': [[2, 2, 10]]}",
256,1.0,0.9865454545454545,483.6880,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_256/config.json,1,SAMPLES,6000,1,"[10, 10]",162,1,"{'select_bias': [[2, 2]]}",
257,1.0,0.9893636363636363,77.3867,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_257/config.json,1,SAMPLES,6000,500,"[10, 10]",162,1,"{'select_bias': [[2, 2]]}",
258,1.0,0.987909090909091,139.1889,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_258/config.json,1,SAMPLES,6000,1000,"[10, 10]",162,1,"{'select_bias': [[2, 2]]}",
259,1.0,0.9854545454545455,58.5989,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_259/config.json,1,SAMPLES,6000,2000,"[10, 10]",162,1,"{'select_bias': [[2, 2]]}",
260,1.0,0.987909090909091,386.5059,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_260/config.json,1,SAMPLES,6000,5500,"[10, 10]",162,1,"{'select_bias': [[2, 2]]}",
261,unsat,unsat,24.7939,/home/deebee/PycharmProjects/NNSynthesizer/cache/config-blobs-2/exp_261/config.json,1,SAMPLES,6000,1,"[10, 10]",162,1,"{'select_weight': [[2, 3, 1]]}",
